wavelength,Back_EunCamf,Belly_EunCamf,Breast_EunCamf,Crissum_EunCamf,Crown_EunCamf,DorTail_EunCamf,Rump_EunCamf,Throat_EunCamf,WingTip_EunCamf
457.06,9.83286666666,23.9594666667,19.1933333333,22.0106666667,10.2848666667,9.453,9.67046666666,21.0813,8.51266666667
457.41,9.84833333333,24.0176666667,19.2295333333,22.0943333333,10.3092666666,9.463,9.68879999999,21.1205333333,8.51166666667
457.76,9.90246666667,24.0719333334,19.2752,22.1717333333,10.3381333333,9.5038,9.72920000001,21.1804333333,8.54366666667
458.12,9.89386666668,24.0909333333,19.2699333333,22.1886,10.3168666667,9.47833333333,9.70106666666,21.1777333333,8.52173333333
458.47,9.9118,24.0864,19.2735333333,22.2007333334,10.3063333333,9.4764,9.70286666667,21.1808333333,8.5232
458.82,9.90006666667,24.0922666667,19.2858,22.2369333333,10.3087333333,9.48846666667,9.71119999999,21.1825,8.52693333333
459.18,9.89666666667,24.0866666667,19.2872,22.2715333333,10.3058666667,9.48866666667,9.71693333333,21.1911666667,8.53513333333
459.53,9.88726666667,24.1102,19.2848,22.308,10.3114,9.4696,9.70033333334,21.1953,8.512
459.88,9.88153333335,24.1185333334,19.2832666667,22.3109333333,10.2943333333,9.45226666667,9.68366666667,21.1912333333,8.4964
460.24,9.91846666666,24.1625333333,19.3194,22.3649333333,10.3288,9.48073333333,9.72839999999,21.2156333333,8.51613333333
460.59,9.95040000001,24.2030666667,19.3675333333,22.416,10.3602666667,9.5024,9.75240000001,21.2572,8.52486666667
460.94,9.93519999999,24.2171333333,19.3781333333,22.4336666666,10.3666,9.49006666667,9.7598,21.2699333333,8.5152
461.29,9.96426666666,24.2560666667,19.4292,22.4876,10.3942666666,9.5076,9.78299999999,21.2994666667,8.54226666667
461.65,9.95466666667,24.2804,19.447,22.5064666667,10.4136666667,9.49926666667,9.79393333334,21.2983333333,8.5422
462.00,9.98153333334,24.3283333333,19.5122666667,22.5677333333,10.442,9.518,9.81806666666,21.3448,8.5578
462.35,9.98980000001,24.3795333333,19.5436666667,22.6093333333,10.4656666667,9.53013333333,9.84326666667,21.3537,8.56433333333
462.71,10.0004,24.4403333334,19.5716,22.6308666667,10.4636666667,9.50046666667,9.84226666666,21.3724666667,8.54126666667
463.06,10.0607333333,24.5480666667,19.6570666667,22.7136,10.518,9.54366666667,9.89013333335,21.4341333333,8.57773333333
463.41,10.0862666667,24.6024,19.7210666667,22.7647333333,10.5424,9.5712,9.92473333333,21.4818666667,8.61193333333
463.76,10.1150666667,24.6574,19.7614666667,22.8080666667,10.5755333333,9.60833333333,9.95866666667,21.5145333333,8.64826666667
464.12,10.1006666667,24.6855333333,19.7676,22.8167333333,10.5454666667,9.5668,9.91833333332,21.5169,8.61893333333
464.47,10.0976,24.7226666667,19.7728,22.8514666667,10.539,9.55646666667,9.91466666665,21.5400333333,8.61066666667
464.82,10.1002666667,24.7570666667,19.7790666667,22.8802666667,10.5386,9.5582,9.91613333333,21.5468333333,8.61073333333
465.17,10.0854,24.7904666667,19.7784666667,22.8850666667,10.5240666667,9.55493333333,9.91640000001,21.5528333333,8.60313333333
465.53,10.1161333333,24.8575333334,19.8294666666,22.9584,10.5318,9.5614,9.92386666667,21.6006666667,8.60953333333
465.88,10.1398,24.8856,19.8505333333,22.9959333333,10.5836666667,9.582,9.96466666667,21.6147666667,8.65493333333
466.23,10.1651333333,24.9324,19.9148666667,23.067,10.6104,9.5944,9.99213333333,21.6764666667,8.67786666667
466.58,10.2080666667,24.9804666667,19.9836,23.1479333333,10.6690666667,9.64906666667,10.0349333333,21.7322666667,8.73046666667
466.94,10.2113333333,25.0152,20.0059333333,23.1894666667,10.686,9.6408,10.0301333333,21.7487,8.73839999999
467.29,10.2305333333,25.0385333333,20.0373333333,23.2282,10.7046666667,9.6352,10.0551333333,21.7609333333,8.73533333333
467.64,10.254,25.0924666667,20.0938,23.3136,10.7437333333,9.64006666667,10.0775333333,21.8316,8.75373333333
467.99,10.3008666667,25.175,20.1646666666,23.4105333333,10.7975333333,9.6886,10.1370666667,21.9014333333,8.79220000001
468.35,10.3335333333,25.2156666667,20.208,23.4632666667,10.8280666667,9.68806666667,10.1579333333,21.9240333333,8.8098
468.70,10.3592666667,25.2450666667,20.2586,23.5316,10.8546,9.701,10.1729333333,21.9615,8.81013333333
469.05,10.3566666667,25.2474,20.2752666666,23.5684,10.8505333333,9.6788,10.1642,21.9561333333,8.79479999999
469.40,10.3772666667,25.2826666667,20.3038666667,23.6252666667,10.8768666667,9.69266666667,10.1791333333,21.9882,8.79826666667
469.75,10.3912666667,25.3564666667,20.3537333334,23.6929333333,10.8655333333,9.69973333333,10.1845333333,22.0205666666,8.77653333333
470.11,10.3891333333,25.3852,20.3362,23.7142666667,10.8581333333,9.69326666666,10.1684,22.0272,8.76266666667
470.46,10.4265333333,25.4324,20.3762666667,23.7597333333,10.8744666667,9.71173333334,10.1943333333,22.0644,8.77686666667
470.81,10.4439333333,25.4481333333,20.3964666667,23.7926,10.8806,9.70726666667,10.2273333333,22.0928666667,8.77053333333
471.16,10.4353333333,25.4598,20.4039333333,23.8153333333,10.8852666667,9.7238,10.2092,22.0945666667,8.75880000001
471.51,10.4281333333,25.4601333333,20.398,23.8081333333,10.8732666667,9.72733333333,10.2140666667,22.0659,8.75373333333
471.87,10.4276666667,25.5172666667,20.4392666667,23.8699333333,10.8866666667,9.73333333334,10.2283333333,22.0927,8.7652
472.22,10.4384,25.5724,20.4806666667,23.9098666666,10.9282666667,9.77453333333,10.2444666667,22.1129333333,8.77266666667
472.57,10.4764,25.6442,20.5273333333,23.9726666667,10.9756,9.82793333334,10.2899333333,22.1535,8.82793333333
472.92,10.5012666667,25.7126,20.5558,24.0096,11.0012666667,9.85106666666,10.3184666667,22.1942,8.85513333333
473.27,10.5305333333,25.7607333334,20.6062,24.0462666667,11.0364,9.88493333333,10.3516,22.2252333333,8.90320000001
473.62,10.5601333333,25.7733333333,20.6503333333,24.0913333333,11.081,9.91633333334,10.3779333333,22.2637,8.93626666666
473.98,10.5826,25.8140666667,20.7055333333,24.1374,11.1223333333,9.95266666667,10.418,22.2831666667,8.95560000001
474.33,10.549,25.8050666667,20.6932,24.1390666667,11.0861333333,9.9226,10.3921333333,22.2649333333,8.91873333333
474.68,10.5431333333,25.8168666667,20.7246,24.1572,11.0784666667,9.93473333333,10.3769333333,22.2739666667,8.91926666666
475.03,10.5834666667,25.8786666667,20.7742,24.2132666667,11.1196,9.96533333335,10.4046,22.3091666667,8.95393333333
475.38,10.6256666667,25.936,20.8162,24.2588666667,11.1620666667,9.98713333332,10.4364,22.3685333333,8.98606666666
475.73,10.6806,25.9379333333,20.8441333333,24.2756,11.187,10.0310666667,10.4718,22.3934333333,9.02059999999
476.08,10.6754666667,25.9222666667,20.8208666667,24.2755333333,11.1422666667,10.0216666667,10.465,22.4021333333,9.01206666667
476.44,10.6762,25.9141333333,20.8193333333,24.2678,11.1246666667,10.0046,10.4593333333,22.4019666667,8.982
476.79,10.6766666667,25.8904,20.8331333333,24.2604,11.1393333333,10.019,10.4489333333,22.4104666667,8.98606666668
477.14,10.6674666667,25.8708666666,20.8082666667,24.2575333333,11.1294,10.0024666667,10.4367333333,22.4086333333,8.96986666667
477.49,10.6116,25.8022,20.7398666666,24.1832666667,11.0614,9.95266666665,10.377,22.3604333333,8.90893333333
477.84,10.5818666667,25.761,20.7157333333,24.1621333333,11.031,9.913,10.3378666667,22.3370666667,8.89413333333
478.19,10.5957333333,25.765,20.7254666667,24.1611333334,11.0573333333,9.92186666667,10.3429333333,22.3706666667,8.90793333334
478.54,10.5920666667,25.7688,20.7184,24.1686,11.0681333333,9.92513333333,10.3510666667,22.3623666667,8.91086666667
478.89,10.5847333333,25.7557333333,20.6979333333,24.1564666667,11.0502666667,9.91753333334,10.3468,22.3720666667,8.89806666666
479.24,10.5806666667,25.76,20.7071333333,24.1605333333,11.0428,9.93740000001,10.3568,22.3823333333,8.90346666667
479.60,10.5176,25.7072,20.6481333333,24.1215333333,10.9977333333,9.8888,10.2960666667,22.3474,8.85473333333
479.95,10.5118666667,25.6865333333,20.6463333333,24.1074666667,11.0059333333,9.89593333333,10.3016666667,22.3336333333,8.8658
480.30,10.474,25.6571333333,20.6076666667,24.0793333333,10.9726666667,9.88393333334,10.2764,22.3026333333,8.86306666667
480.65,10.4658,25.6724,20.603,24.0713333333,10.9583333333,9.88653333335,10.2830666667,22.3018,8.84966666667
481.00,10.4527333333,25.6539333333,20.5856666667,24.0728666667,10.9232,9.89060000001,10.2841333333,22.3076,8.85233333333
481.35,10.4778666667,25.6938666666,20.6020666667,24.1132666667,10.9341333333,9.937,10.3195333333,22.3361,8.891
481.70,10.4859333333,25.7216666667,20.6104,24.1428,10.9240666667,9.97966666666,10.3378,22.3655666667,8.89479999999
482.05,10.4791333333,25.7444,20.6313333333,24.1880666667,10.9184666667,10.0006666667,10.3568666667,22.4031333333,8.89886666667
482.40,10.4942,25.7646666667,20.6528,24.2048,10.9184666666,10.0252,10.3712,22.4395666667,8.91446666667
482.75,10.4965333333,25.7797333333,20.6634666667,24.2294666667,10.9076666667,10.0376,10.3754,22.4641666667,8.92480000001
483.10,10.5001333333,25.7914,20.6743333333,24.2482666667,10.9111333333,10.0433333333,10.3888666667,22.4874,8.93173333333
483.45,10.5127333333,25.8181333333,20.7012666667,24.2801333333,10.934,10.0676,10.4138,22.5216,8.9554
483.80,10.5124,25.8246666667,20.703,24.2832666667,10.9346,10.0732,10.4204,22.5322666667,8.95893333334
484.15,10.515,25.8157333333,20.7046666667,24.283,10.935,10.0720666667,10.4176,22.5289333333,8.95993333333
484.50,10.5266666667,25.8202666667,20.7182,24.3000666667,10.9456,10.091,10.4348,22.5487333333,8.98360000001
484.85,10.5296,25.8346,20.7326,24.3108,10.9583333333,10.1016,10.4413333333,22.5604333333,8.98226666666
485.20,10.5296,25.8397333333,20.7436,24.3210666667,10.9606,10.098,10.4471333333,22.5777666667,8.98659999999
485.55,10.5408666667,25.8443333333,20.7591333333,24.3402666667,10.9645333333,10.1052,10.4678,22.5986666667,9.002
485.90,10.5484,25.8428666667,20.7606,24.3399333333,10.9632,10.1174,10.4770666667,22.5947,9.01480000001
486.25,10.5471333333,25.8539333333,20.7619333333,24.3531333333,10.9704,10.1274666667,10.4804666667,22.6037666667,9.017
486.60,10.5527333333,25.8584,20.7660666667,24.3660666667,10.98,10.1369333333,10.5004,22.6135333333,9.02446666667
486.95,10.5565333333,25.8512666667,20.7644666667,24.3724,10.9809333333,10.1472,10.5016666667,22.6121666667,9.02720000001
487.30,10.5506,25.8412,20.7511333333,24.3592,10.9629333333,10.1386666667,10.4958,22.5856,9.01346666666
487.65,10.5529333333,25.8499333333,20.7571333333,24.3768,10.9624666667,10.1368666667,10.4949333333,22.5916,9.00619999999
488.00,10.5498,25.8638,20.759,24.3884666667,10.9678666667,10.1349333333,10.5026666667,22.6069666667,9.01053333334
488.35,10.5671333333,25.8968,20.7770666667,24.4241333333,10.9861333333,10.1445333333,10.5142,22.6208,9.01226666666
488.70,10.5752666667,25.9076,20.7830666667,24.4480666667,10.9904666667,10.1493333333,10.5278666667,22.6315333334,9.02466666666
489.05,10.5828,25.9272,20.7926666667,24.473,11.0050666667,10.1628666667,10.5406,22.6389333333,9.02873333333
489.40,10.5948666667,25.9566,20.8152666667,24.5024,11.0314,10.1822,10.5500666667,22.6541,9.03893333332
489.75,10.6028666667,25.9922,20.8298,24.5410666667,11.0496666667,10.1888666667,10.5632,22.6649333333,9.04320000001
490.10,10.6143333333,26.0044666667,20.8468,24.569,11.0596,10.1906,10.5808666667,22.6799333333,9.05153333333
490.45,10.6234,26.0388,20.8798666667,24.6064,11.0828,10.2060666667,10.5879333333,22.6945333333,9.06459999999
490.80,10.6407333333,26.0938,20.9202,24.6736,11.1033333333,10.2234666667,10.6059333333,22.727,9.08346666667
491.15,10.6740666667,26.1414,20.9628666667,24.7348666667,11.1357333333,10.258,10.6456,22.7766,9.10919999999
491.50,10.6979333333,26.1728,20.9935333333,24.7792,11.1562,10.2842,10.6664666667,22.798,9.13780000001
491.85,10.7432,26.238,21.0589333333,24.8625333334,11.2011333334,10.3356666667,10.718,22.8568666667,9.17166666667
492.20,10.7246,26.2539333333,21.0607333333,24.8830666667,11.185,10.3231333333,10.7069333333,22.8650333333,9.16273333334
492.55,10.7536,26.3217333333,21.1196666667,24.9478,11.2221333333,10.3552666667,10.7399333333,22.9135333333,9.18486666667
492.90,10.7842666667,26.3882,21.18,25.0228,11.2560666667,10.3928666667,10.7798,22.9709666667,9.21253333333
493.25,10.7941333333,26.4281333333,21.2060666667,25.0651333333,11.2758666667,10.395,10.7938,23.0041666667,9.21846666666
493.60,10.8318666667,26.4921333333,21.2642666667,25.1343333333,11.3188666666,10.4328666667,10.8318,23.0723,9.2552
493.95,10.8792,26.5737333334,21.3313333333,25.2325333333,11.3708,10.4772666667,10.8831333333,23.1416333334,9.29506666667
494.30,10.9044666667,26.6116,21.3685333333,25.2989333333,11.3912,10.4897333333,10.9144666667,23.1815,9.3058
494.65,10.929,26.6784666667,21.3990666667,25.3593333333,11.4200666667,10.5066666667,10.9542666667,23.218,9.30906666667
495.00,10.9487333333,26.7555333333,21.4607333333,25.4307333333,11.4516,10.522,10.9705333333,23.2715666667,9.319
495.34,10.987,26.8737333333,21.5402,25.5546666667,11.5077333333,10.5780666667,11.0438,23.3578333333,9.34886666666
495.69,10.9811333333,26.8947333333,21.5369333333,25.5880666667,11.4821333333,10.5796666667,11.0257333333,23.3511666667,9.3208
496.04,11.0490666667,26.9650666667,21.6114666667,25.6806666667,11.531,10.6351333333,11.0954666667,23.4150666667,9.35973333334
496.39,11.0476,26.964,21.6023333333,25.6991333333,11.4962,10.6276666667,11.0806666667,23.3929,9.33486666667
496.74,11.0576,26.9861333333,21.6102666666,25.7450666667,11.5,10.6217333333,11.0922,23.3945,9.32379999999
497.09,11.0904666667,27.0660666667,21.6667333333,25.8242666667,11.5208666667,10.6533333333,11.1282,23.4253666667,9.34940000001
497.44,11.1101333333,27.0894,21.6821333333,25.8766666667,11.5342666667,10.657,11.1356,23.4288333333,9.34506666666
497.79,11.0975333333,27.1088,21.7096,25.9043333333,11.5221333333,10.6474,11.1249333333,23.427,9.31279999999
498.14,11.1196666667,27.1699333333,21.7494666666,25.9662,11.5368,10.6738666667,11.148,23.4639333333,9.32739999999
498.48,11.1395333333,27.2092666667,21.8096666667,26.0448666667,11.5554,10.6956,11.1626666667,23.5062666667,9.35006666666
498.83,11.1516,27.248,21.8263333333,26.1204666667,11.5738,10.7092666667,11.1822,23.5275666667,9.34859999999
499.18,11.16,27.2668,21.865,26.1648666667,11.591,10.7044,11.1866,23.5396666667,9.34606666666
499.53,11.2274,27.3782666667,21.9661333333,26.2758,11.6688666667,10.7526666667,11.2774,23.6271666667,9.39933333333
499.88,11.2176666667,27.3942666667,21.9757333334,26.304,11.6612,10.7380666667,11.2723333333,23.6380666667,9.37846666666
500.23,11.265,27.4812666667,22.0642,26.4019333333,11.7322,10.7866666667,11.3364666667,23.7056333333,9.42033333333
500.58,11.2733333333,27.5124,22.1008666667,26.4454666667,11.7346,10.7929333333,11.3258,23.7358333333,9.41986666666
500.92,11.2789333333,27.5384666666,22.135,26.4865333333,11.7448666667,10.7913333333,11.3172,23.7722333333,9.41353333333
501.27,11.265,27.5614,22.1546,26.5078666667,11.7338,10.7818,11.3307333334,23.7993333333,9.38659999999
501.62,11.331,27.6566666667,22.2073333333,26.5861333334,11.7766666667,10.8205333333,11.4046666667,23.8563,9.44466666667
501.97,11.3521333333,27.6982,22.2281333333,26.6403333333,11.8008,10.8207333333,11.4132666667,23.8867,9.44520000001
502.32,11.3510666667,27.7146,22.2248,26.6399333333,11.8019333333,10.8089333333,11.4292,23.8890333333,9.42106666667
502.67,11.351,27.7442666667,22.25,26.6521333333,11.8046,10.8056666667,11.4488,23.9133666667,9.44513333334
503.01,11.3628666667,27.7876,22.2660666666,26.6914,11.7928666667,10.8106666667,11.4522666667,23.9322333334,9.44406666666
503.36,11.3328666667,27.7764,22.253,26.6923333333,11.7544666667,10.7799333333,11.4106,23.9174333333,9.40639999999
503.71,11.4004666667,27.8860666667,22.3404666667,26.7987333333,11.8208666667,10.851,11.4827333333,23.9845,9.45993333334
504.06,11.4103333333,27.9186,22.3488,26.8432,11.8354,10.8678666667,11.501,24.0100333333,9.46386666667
504.41,11.4518666667,27.9616666667,22.3753333333,26.8667333333,11.8632666667,10.8882666667,11.5422666667,24.0278666667,9.49019999999
504.75,11.4829333333,28.0201333333,22.398,26.9227333333,11.8866,10.9116,11.5974,24.0374666667,9.49353333333
505.10,11.542,28.1030666667,22.4598,27.0214666667,11.926,10.9427333333,11.6452,24.0907,9.54146666667
505.45,11.5632666667,28.1566666667,22.5152,27.0989333333,11.961,10.969,11.6617333333,24.1406,9.54386666667
505.80,11.5732,28.2172666667,22.5830666667,27.1422666666,11.989,11.014,11.6926666667,24.1558,9.56100000001
506.15,11.6060666667,28.2629333333,22.6285333333,27.2009333333,12.0169333333,11.0508666667,11.7262666667,24.2025666667,9.58693333333
506.49,11.6603333333,28.3324,22.6958666667,27.288,12.0561333333,11.0931333333,11.7827333333,24.2404666667,9.59166666666
506.84,11.6748,28.3764,22.7186666667,27.3197333333,12.0590666667,11.0982,11.8004,24.2726333333,9.60446666667
507.19,11.7169333333,28.4520666667,22.7745333333,27.3862666667,12.0995333334,11.1296,11.8425333333,24.3247333333,9.63173333333
507.54,11.7032,28.4414666667,22.7679333333,27.3724,12.0758666667,11.1094666667,11.8198,24.3123,9.61193333334
507.88,11.6904,28.4415333333,22.7588666667,27.3598,12.0432666667,11.0676666667,11.8023333334,24.2944,9.59133333333
508.23,11.7008666667,28.4880666667,22.8126666667,27.4317333333,12.0546666667,11.0868,11.8306,24.3301,9.60046666667
508.58,11.7046666667,28.5022666667,22.8335333333,27.4665333333,12.065,11.1062,11.8429333333,24.3558,9.61866666667
508.93,11.6869333333,28.5054666667,22.8452666667,27.4682666667,12.0483333333,11.0917333333,11.8194666666,24.3327666667,9.57706666667
509.27,11.6684,28.5283333333,22.8588666667,27.4871333333,12.0372,11.0900666667,11.8248,24.3522333333,9.57773333335
509.62,11.6948,28.5548666666,22.875,27.5324,12.041,11.086,11.8391333333,24.3681666667,9.59180000001
509.97,11.723,28.6347333333,22.9441333333,27.6064666667,12.0548666667,11.0977333333,11.8561333333,24.4009666667,9.61853333332
510.32,11.7040666667,28.6311333333,22.9389333333,27.6234,12.0246,11.0912,11.8267333333,24.4001333333,9.59859999999
510.66,11.7442,28.6538666667,22.9935333333,27.6778,12.0647333333,11.1233333333,11.8702666667,24.4253333333,9.62239999999
511.01,11.7357333333,28.6860666667,23.0156666667,27.7016666667,12.0629333333,11.1263333333,11.8788666667,24.4506333333,9.61853333334
511.36,11.7441333333,28.7172,23.0396,27.7552,12.074,11.1319333333,11.8969333333,24.4685333333,9.63186666667
511.70,11.7876666667,28.7927333333,23.1134,27.8474666667,12.1200666667,11.2012,11.9368,24.5456666667,9.66586666667
512.05,11.7840666667,28.7932666667,23.1100666667,27.8297333333,12.1248666667,11.1876,11.9402,24.5475333333,9.65380000001
512.40,11.8102666667,28.8201333333,23.1581333333,27.8772,12.1360666667,11.1956666667,11.9484666667,24.5821333333,9.66280000001
512.75,11.826,28.8686666667,23.1936666667,27.9266,12.1601333333,11.2224,11.9719333333,24.6284,9.6946
513.09,11.835,28.8556666667,23.1758,27.9269333333,12.1662,11.2106666667,11.9694666666,24.5957333333,9.68466666667
513.44,11.8262,28.8625333333,23.1854,27.9352,12.1484,11.1971333333,11.9836,24.6137,9.67840000001
513.79,11.8158666667,28.8174666667,23.1662,27.9044,12.1458,11.1966,11.9735333334,24.6051,9.66126666668
514.13,11.8663333333,28.8708,23.2206,27.9452666667,12.2175333333,11.2340666667,12.0398,24.6487666667,9.73246666666
